id,latitude,longitude,location,date,crime_severity
2307,28.544645,77.2372,Greater Kailash,2023-06-02,Low
2308,28.56702,77.244738,Lajpat Nagar,2023-03-26,High
2309,28.519616,77.16289,Vasant Kunj,2023-05-16,Medium
2310,28.644708,77.125638,Rajouri Garden,2023-08-12,High
2311,28.736588,77.067179,Rohini,2023-01-04,Low
2312,28.520755,77.207634,Saket,2023-05-15,Medium
2313,28.549559,77.199229,Hauz Khas,2023-08-15,Medium
2314,28.738295,77.06871,Rohini,2023-08-24,Low
2315,28.519181,77.166334,Vasant Kunj,2023-11-19,Low
2316,28.699012,77.139652,Pitampura,2023-07-01,Medium
2317,28.547705,77.234951,Greater Kailash,2023-03-14,Low
2318,28.568511,77.243159,Lajpat Nagar,2023-09-30,Low
2319,28.550452,77.200991,Hauz Khas,2023-12-03,High
2320,28.538036,77.260596,Kalkaji,2023-12-19,Low
2321,28.696908,77.141894,Pitampura,2023-08-29,High
2322,28.736168,77.067575,Rohini,2023-10-25,Medium
2323,28.652491,77.190185,Karol Bagh,2023-02-19,High
2324,28.545355,77.235445,Greater Kailash,2023-10-02,Medium
2325,28.612879,77.039686,Dwarka,2023-01-11,Low
2326,28.697541,77.142187,Pitampura,2023-05-07,Medium
2327,28.614851,77.039957,Dwarka,2023-07-17,Medium
2328,28.53666,77.258364,Kalkaji,2023-04-06,Low
2329,28.538097,77.257411,Kalkaji,2023-03-14,Medium
2330,28.551255,77.200288,Hauz Khas,2023-06-16,Medium
2331,28.644098,77.123469,Rajouri Garden,2023-01-11,Low
2332,28.63331,77.220054,Connaught Place,2023-12-25,Medium
2333,28.64326,77.12572,Rajouri Garden,2023-04-01,Medium
2334,28.54596,77.23554,Greater Kailash,2023-10-09,Low
2335,28.631728,77.221546,Connaught Place,2023-11-28,Low
2336,28.652476,77.188964,Karol Bagh,2023-02-14,Low
2337,28.698734,77.143236,Pitampura,2023-01-28,Medium
2338,28.736783,77.06888,Rohini,2023-05-05,Low
2339,28.699561,77.140762,Pitampura,2023-01-25,Low
2340,28.520518,77.162826,Vasant Kunj,2023-01-08,Medium
2341,28.524084,77.205052,Saket,2023-04-11,Low
2342,28.544614,77.236601,Greater Kailash,2023-07-23,Medium
2343,28.698894,77.139701,Pitampura,2023-10-30,Medium
2344,28.550052,77.252609,Nehru Place,2023-09-05,Medium
2345,28.568643,77.244358,Lajpat Nagar,2023-07-19,Medium
2346,28.736762,77.066211,Rohini,2023-05-07,Low
2347,28.523475,77.20713,Saket,2023-06-30,Medium
2348,28.69905,77.143241,Pitampura,2023-04-02,Low
2349,28.566189,77.244461,Lajpat Nagar,2023-02-24,High
2350,28.655063,77.230657,Chandni Chowk,2023-01-12,High
2351,28.736926,77.065848,Rohini,2023-03-14,Medium
2352,28.544921,77.237708,Greater Kailash,2023-04-01,Medium
2353,28.566655,77.243203,Lajpat Nagar,2023-09-08,Low
2354,28.551216,77.200521,Hauz Khas,2023-05-02,Medium
2355,28.566875,77.244109,Lajpat Nagar,2023-02-11,Medium
2356,28.52062,77.207279,Saket,2023-07-17,Medium
2357,28.697284,77.141298,Pitampura,2023-02-02,Medium
2358,28.51854,77.165068,Vasant Kunj,2023-09-02,Medium
2359,28.519055,77.16359,Vasant Kunj,2023-10-13,Medium
2360,28.653149,77.190418,Karol Bagh,2023-02-23,Low
2361,28.53635,77.257529,Kalkaji,2023-04-08,Medium
2362,28.566109,77.243274,Lajpat Nagar,2023-03-25,Low
2363,28.643701,77.125279,Rajouri Garden,2023-03-24,Low
2364,28.61287,77.038679,Dwarka,2023-07-29,Medium
2365,28.657348,77.230704,Chandni Chowk,2023-07-25,Low
2366,28.643331,77.122774,Rajouri Garden,2023-12-03,Low
2367,28.523577,77.206851,Saket,2023-11-27,Low
2368,28.614851,77.039019,Dwarka,2023-01-15,Medium
2369,28.547211,77.23733,Greater Kailash,2023-05-13,Medium
2370,28.518999,77.162956,Vasant Kunj,2023-04-10,Low
2371,28.550577,77.200556,Hauz Khas,2023-09-25,High
2372,28.652612,77.189045,Karol Bagh,2023-11-24,Low
2373,28.520284,77.166591,Vasant Kunj,2023-08-07,High
2374,28.65603,77.23173,Chandni Chowk,2023-04-25,Medium
2375,28.633539,77.220655,Connaught Place,2023-04-19,Low
2376,28.546193,77.236763,Greater Kailash,2023-05-25,Low
2377,28.522919,77.205992,Saket,2023-05-25,Medium
2378,28.653099,77.192246,Karol Bagh,2023-02-19,Low
2379,28.603634,77.307734,Mayur Vihar,2023-06-02,High
2380,28.548324,77.200325,Hauz Khas,2023-05-30,Low
2381,28.64559,77.122777,Rajouri Garden,2023-07-06,High
2382,28.632908,77.220782,Connaught Place,2023-03-08,Medium
2383,28.602155,77.306472,Mayur Vihar,2023-04-23,Medium
2384,28.60134,77.306788,Mayur Vihar,2023-07-05,Medium
2385,28.612292,77.038112,Dwarka,2023-03-15,Low
2386,28.547618,77.236261,Greater Kailash,2023-02-24,Low
2387,28.651755,77.19116,Karol Bagh,2023-04-17,Medium
2388,28.614115,77.039604,Dwarka,2023-09-14,Low
2389,28.697064,77.142563,Pitampura,2023-10-02,Medium
2390,28.547537,77.252355,Nehru Place,2023-11-12,High
2391,28.633074,77.218653,Connaught Place,2023-06-01,Low
2392,28.550604,77.250187,Nehru Place,2023-04-30,Low
2393,28.521006,77.208524,Saket,2023-02-06,Low
2394,28.518862,77.1646,Vasant Kunj,2023-05-01,Medium
2395,28.537743,77.261183,Kalkaji,2023-07-31,Medium
2396,28.696988,77.13974,Pitampura,2023-11-06,Low
2397,28.546727,77.234454,Greater Kailash,2023-06-12,Medium
2398,28.545549,77.235117,Greater Kailash,2023-03-17,Medium
2399,28.650727,77.189761,Karol Bagh,2023-12-22,High
2400,28.548281,77.234152,Greater Kailash,2023-07-12,Medium
2401,28.656014,77.228213,Chandni Chowk,2023-01-20,Medium
2402,28.613095,77.039903,Dwarka,2023-09-21,Medium
2403,28.655441,77.22821,Chandni Chowk,2023-05-29,Medium
2404,28.545701,77.23545,Greater Kailash,2023-10-21,Low
2405,28.657727,77.231457,Chandni Chowk,2023-12-26,Medium
2406,28.520655,77.205673,Saket,2023-03-17,Medium
2407,28.535769,77.257674,Kalkaji,2023-01-25,High
2408,28.633211,77.220681,Connaught Place,2023-09-14,Low
2409,28.550815,77.251263,Nehru Place,2023-05-16,Low
2410,28.696614,77.139516,Pitampura,2023-11-20,Low
2411,28.521895,77.166311,Vasant Kunj,2023-06-20,High
2412,28.600123,77.305881,Mayur Vihar,2023-09-08,Medium
2413,28.654835,77.228726,Chandni Chowk,2023-03-02,Medium
2414,28.567782,77.24283,Lajpat Nagar,2023-11-07,Low
2415,28.600847,77.307708,Mayur Vihar,2023-02-20,Medium
2416,28.612032,77.039763,Dwarka,2023-01-20,Medium
2417,28.56561,77.241847,Lajpat Nagar,2023-08-14,Low
2418,28.602807,77.309133,Mayur Vihar,2023-07-02,Medium
2419,28.603341,77.307671,Mayur Vihar,2023-03-05,Medium
2420,28.698248,77.143205,Pitampura,2023-11-21,High
2421,28.544745,77.235698,Greater Kailash,2023-09-11,Low
2422,28.645194,77.123946,Rajouri Garden,2023-04-04,Medium
2423,28.545786,77.236915,Greater Kailash,2023-02-06,Low
2424,28.523376,77.20762,Saket,2023-04-26,Medium
2425,28.63418,77.219183,Connaught Place,2023-11-09,Medium
2426,28.64524,77.125365,Rajouri Garden,2023-11-11,Low
2427,28.52143,77.208146,Saket,2023-02-28,Medium
2428,28.549413,77.252885,Nehru Place,2023-10-19,High
2429,28.520593,77.164341,Vasant Kunj,2023-05-30,Medium
2430,28.643319,77.123977,Rajouri Garden,2023-07-24,High
2431,28.65547,77.228988,Chandni Chowk,2023-02-15,Low
2432,28.735955,77.067135,Rohini,2023-11-12,Medium
2433,28.737507,77.066391,Rohini,2023-10-27,High
2434,28.697585,77.139953,Pitampura,2023-12-05,Medium
2435,28.545851,77.235076,Greater Kailash,2023-03-13,Medium
2436,28.735556,77.065398,Rohini,2023-11-23,Medium
2437,28.601845,77.308824,Mayur Vihar,2023-10-21,Medium
2438,28.520359,77.163715,Vasant Kunj,2023-04-14,Medium
2439,28.654526,77.230423,Chandni Chowk,2023-08-31,Medium
2440,28.537638,77.25814,Kalkaji,2023-11-14,Medium
2441,28.642618,77.125069,Rajouri Garden,2023-01-09,Low
2442,28.539104,77.2598,Kalkaji,2023-02-27,High
2443,28.521702,77.165466,Vasant Kunj,2023-05-02,Low
2444,28.521898,77.166659,Vasant Kunj,2023-04-28,High
2445,28.737986,77.066929,Rohini,2023-05-17,Low
2446,28.736865,77.06769,Rohini,2023-07-18,Medium
2447,28.536214,77.257207,Kalkaji,2023-12-15,Low
2448,28.537137,77.259034,Kalkaji,2023-04-29,High
2449,28.655177,77.230333,Chandni Chowk,2023-01-06,High
2450,28.736728,77.067499,Rohini,2023-12-25,Low
2451,28.634795,77.220188,Connaught Place,2023-12-15,Low
2452,28.520499,77.163745,Vasant Kunj,2023-02-11,Low
2453,28.650793,77.18907,Karol Bagh,2023-05-30,Medium
2454,28.519059,77.166159,Vasant Kunj,2023-11-11,High
2455,28.569056,77.245776,Lajpat Nagar,2023-07-27,Low
2456,28.631597,77.220752,Connaught Place,2023-12-10,Low
2457,28.549452,77.198113,Hauz Khas,2023-06-07,High
2458,28.536056,77.260806,Kalkaji,2023-10-23,Medium
2459,28.52117,77.165457,Vasant Kunj,2023-08-05,High
2460,28.567897,77.245543,Lajpat Nagar,2023-06-06,Medium
2461,28.566,77.245172,Lajpat Nagar,2023-03-08,Medium
2462,28.63164,77.218107,Connaught Place,2023-10-29,Low
2463,28.535794,77.258985,Kalkaji,2023-04-08,Low
2464,28.738339,77.065735,Rohini,2023-04-04,Low
2465,28.611806,77.040216,Dwarka,2023-06-05,Medium
2466,28.69751,77.141677,Pitampura,2023-08-13,High
2467,28.699187,77.141537,Pitampura,2023-09-07,Medium
2468,28.548111,77.234289,Greater Kailash,2023-12-22,Low
2469,28.519054,77.164748,Vasant Kunj,2023-01-06,Medium
2470,28.545532,77.234269,Greater Kailash,2023-04-24,Low
2471,28.544957,77.237193,Greater Kailash,2023-09-28,Medium
2472,28.603381,77.308379,Mayur Vihar,2023-04-24,Medium
2473,28.642223,77.124766,Rajouri Garden,2023-01-26,High
2474,28.651141,77.191998,Karol Bagh,2023-03-31,Low
2475,28.613606,77.039335,Dwarka,2023-09-29,High
2476,28.737507,77.065345,Rohini,2023-12-14,Medium
2477,28.63443,77.220151,Connaught Place,2023-02-10,Low
2478,28.613364,77.037497,Dwarka,2023-12-04,High
2479,28.644609,77.125794,Rajouri Garden,2023-04-10,Low
2480,28.539379,77.257846,Kalkaji,2023-08-13,Medium
2481,28.519964,77.163861,Vasant Kunj,2023-02-21,Medium
2482,28.56916,77.243257,Lajpat Nagar,2023-10-16,High
2483,28.655444,77.229558,Chandni Chowk,2023-06-26,Medium
2484,28.54984,77.199888,Hauz Khas,2023-06-02,Low
2485,28.654797,77.232031,Chandni Chowk,2023-12-30,Medium
2486,28.643042,77.123308,Rajouri Garden,2023-04-16,Medium
2487,28.699045,77.142803,Pitampura,2023-07-18,Medium
2488,28.547472,77.200455,Hauz Khas,2023-01-09,Medium
2489,28.518858,77.163302,Vasant Kunj,2023-06-08,High
2490,28.522072,77.207852,Saket,2023-07-28,Low
2491,28.603086,77.309072,Mayur Vihar,2023-09-06,Medium
2492,28.550366,77.252021,Nehru Place,2023-12-19,Medium
2493,28.654747,77.231427,Chandni Chowk,2023-12-25,Medium
2494,28.631349,77.219955,Connaught Place,2023-11-05,High
2495,28.6324,77.220297,Connaught Place,2023-08-04,Medium
2496,28.548037,77.23579,Greater Kailash,2023-12-30,Medium
2497,28.547681,77.201535,Hauz Khas,2023-01-21,Medium
2498,28.698248,77.143217,Pitampura,2023-08-25,Medium
2499,28.518737,77.163566,Vasant Kunj,2023-07-18,High
2500,28.546875,77.235759,Greater Kailash,2023-11-28,High
2501,28.630809,77.218706,Connaught Place,2023-10-19,Medium
2502,28.644462,77.123283,Rajouri Garden,2023-08-12,High
2503,28.737549,77.066166,Rohini,2023-11-07,Medium
2504,28.643371,77.124508,Rajouri Garden,2023-02-10,Medium
2505,28.644126,77.123679,Rajouri Garden,2023-09-12,Medium
2506,28.536539,77.2576,Kalkaji,2023-06-19,High
2507,28.521708,77.207998,Saket,2023-02-19,High
2508,28.54823,77.251135,Nehru Place,2023-05-05,High
2509,28.736947,77.066,Rohini,2023-12-24,Medium
2510,28.54576,77.237669,Greater Kailash,2023-10-30,Low
2511,28.550729,77.25308,Nehru Place,2023-03-28,Medium
2512,28.536839,77.260324,Kalkaji,2023-06-08,Medium
2513,28.649656,77.191276,Karol Bagh,2023-10-08,Medium
2514,28.548774,77.250657,Nehru Place,2023-12-19,High
2515,28.538784,77.261134,Kalkaji,2023-09-03,Low
2516,28.600376,77.308211,Mayur Vihar,2023-04-20,Medium
2517,28.69863,77.143324,Pitampura,2023-04-08,Low
2518,28.538432,77.260823,Kalkaji,2023-02-06,Low
2519,28.523719,77.207737,Saket,2023-11-20,Low
2520,28.601732,77.30758,Mayur Vihar,2023-07-30,Low
2521,28.520665,77.207098,Saket,2023-01-17,Medium
2522,28.643312,77.123926,Rajouri Garden,2023-03-25,Low
2523,28.568164,77.242524,Lajpat Nagar,2023-12-25,Medium
2524,28.548014,77.250866,Nehru Place,2023-03-28,Low
2525,28.73639,77.068335,Rohini,2023-06-07,Low
2526,28.520892,77.206415,Saket,2023-05-17,Low
2527,28.738362,77.06796,Rohini,2023-01-06,High
2528,28.549085,77.1995,Hauz Khas,2023-01-30,High
2529,28.548655,77.250006,Nehru Place,2023-05-21,Medium
2530,28.643758,77.125731,Rajouri Garden,2023-03-08,High
2531,28.64958,77.189373,Karol Bagh,2023-01-30,Medium
2532,28.612584,77.040442,Dwarka,2023-06-01,Low
2533,28.568444,77.243985,Lajpat Nagar,2023-11-06,Medium
2534,28.520763,77.166791,Vasant Kunj,2023-11-18,Low
2535,28.52046,77.166703,Vasant Kunj,2023-12-13,High
2536,28.644944,77.125112,Rajouri Garden,2023-06-26,Low
2537,28.699388,77.140048,Pitampura,2023-08-30,Low
2538,28.537451,77.259539,Kalkaji,2023-09-26,Medium
2539,28.548556,77.251221,Nehru Place,2023-11-21,Medium
2540,28.614705,77.037898,Dwarka,2023-09-11,High
2541,28.600796,77.306252,Mayur Vihar,2023-01-01,Low
2542,28.546942,77.234028,Greater Kailash,2023-06-17,Medium
2543,28.521894,77.204891,Saket,2023-06-01,Medium
2544,28.521078,77.207808,Saket,2023-05-17,Medium
2545,28.549593,77.250102,Nehru Place,2023-06-10,Medium
2546,28.655558,77.23153,Chandni Chowk,2023-11-10,Low
2547,28.550375,77.250036,Nehru Place,2023-04-03,Medium
2548,28.522015,77.206671,Saket,2023-08-27,Medium
2549,28.537104,77.258557,Kalkaji,2023-05-20,Low
2550,28.736392,77.066162,Rohini,2023-03-27,Low
2551,28.520798,77.165766,Vasant Kunj,2023-09-18,Medium
2552,28.550383,77.20069,Hauz Khas,2023-05-16,Medium
2553,28.544612,77.236485,Greater Kailash,2023-01-25,Medium
2554,28.550484,77.200294,Hauz Khas,2023-10-27,High
2555,28.631046,77.219025,Connaught Place,2023-03-21,High
2556,28.602102,77.308092,Mayur Vihar,2023-01-15,Low
2557,28.651297,77.189894,Karol Bagh,2023-01-19,Medium
2558,28.613173,77.039489,Dwarka,2023-08-13,Low
2559,28.522033,77.20659,Saket,2023-03-05,Low
2560,28.736134,77.068885,Rohini,2023-11-22,Medium
2561,28.547438,77.234826,Greater Kailash,2023-04-21,Medium
2562,28.699899,77.142689,Pitampura,2023-08-24,Medium
2563,28.649573,77.190638,Karol Bagh,2023-02-02,Medium
2564,28.521114,77.207042,Saket,2023-12-19,Low
2565,28.548461,77.198947,Hauz Khas,2023-09-23,High
2566,28.699994,77.140012,Pitampura,2023-02-05,Low
2567,28.51969,77.165639,Vasant Kunj,2023-10-22,Low
2568,28.53917,77.260387,Kalkaji,2023-05-18,Medium
2569,28.650441,77.18968,Karol Bagh,2023-09-03,Low
2570,28.54845,77.251624,Nehru Place,2023-07-24,Low
2571,28.600204,77.308768,Mayur Vihar,2023-12-11,Low
2572,28.642432,77.125018,Rajouri Garden,2023-01-23,High
2573,28.656648,77.229349,Chandni Chowk,2023-05-20,Medium
2574,28.523159,77.205419,Saket,2023-07-23,Low
2575,28.6023,77.309545,Mayur Vihar,2023-07-23,Low
2576,28.601989,77.306467,Mayur Vihar,2023-11-22,Low
2577,28.651222,77.19234,Karol Bagh,2023-07-26,Medium
2578,28.550608,77.249304,Nehru Place,2023-08-05,High
2579,28.547531,77.236712,Greater Kailash,2023-02-08,Low
2580,28.65807,77.230337,Chandni Chowk,2023-07-24,Medium
2581,28.612931,77.03942,Dwarka,2023-08-24,Medium
2582,28.631526,77.21989,Connaught Place,2023-04-14,Low
2583,28.567037,77.241956,Lajpat Nagar,2023-05-19,High
2584,28.600582,77.309515,Mayur Vihar,2023-04-18,High
2585,28.642972,77.125162,Rajouri Garden,2023-03-31,Low
2586,28.649489,77.192217,Karol Bagh,2023-11-27,Low
2587,28.521479,77.164706,Vasant Kunj,2023-06-13,Medium
2588,28.63142,77.218757,Connaught Place,2023-03-31,High
2589,28.548359,77.252563,Nehru Place,2023-02-26,High
2590,28.547359,77.250012,Nehru Place,2023-06-24,Low
2591,28.551134,77.199404,Hauz Khas,2023-06-11,Medium
2592,28.546761,77.234981,Greater Kailash,2023-03-12,Medium
2593,28.566523,77.245448,Lajpat Nagar,2023-05-22,High
2594,28.520932,77.206292,Saket,2023-10-04,Low
2595,28.700025,77.140581,Pitampura,2023-07-28,Low
2596,28.612917,77.040066,Dwarka,2023-09-08,Low
2597,28.63227,77.221525,Connaught Place,2023-04-16,Low
2598,28.538609,77.258317,Kalkaji,2023-03-09,High
2599,28.649671,77.192276,Karol Bagh,2023-08-04,Low
2600,28.548614,77.20137,Hauz Khas,2023-04-03,High
2601,28.698843,77.140622,Pitampura,2023-10-25,Medium
2602,28.568737,77.243169,Lajpat Nagar,2023-03-26,Low
2603,28.523161,77.205244,Saket,2023-06-02,Medium
2604,28.656366,77.228109,Chandni Chowk,2023-04-17,Low
2605,28.632479,77.220897,Connaught Place,2023-03-12,High
2606,28.521372,77.165301,Vasant Kunj,2023-09-17,Low
2607,28.736187,77.067316,Rohini,2023-05-09,Low
2608,28.536959,77.258528,Kalkaji,2023-06-02,Low
2609,28.53809,77.259907,Kalkaji,2023-04-09,High
2610,28.65103,77.189012,Karol Bagh,2023-11-30,High
2611,28.566721,77.242455,Lajpat Nagar,2023-05-16,Medium
2612,28.53881,77.261014,Kalkaji,2023-03-30,Low
2613,28.73892,77.068328,Rohini,2023-06-03,Medium
2614,28.613753,77.038361,Dwarka,2023-12-12,Medium
2615,28.643275,77.122141,Rajouri Garden,2023-05-03,Low
2616,28.547878,77.236585,Greater Kailash,2023-08-08,High
2617,28.522092,77.165491,Vasant Kunj,2023-08-02,High
2618,28.545484,77.236535,Greater Kailash,2023-01-22,Medium
2619,28.55,77.250803,Nehru Place,2023-10-07,Low
2620,28.551021,77.25174,Nehru Place,2023-06-19,Low
2621,28.654704,77.22999,Chandni Chowk,2023-11-07,Low
2622,28.645424,77.124794,Rajouri Garden,2023-06-02,High
2623,28.544508,77.23633,Greater Kailash,2023-04-09,Low
2624,28.518991,77.163373,Vasant Kunj,2023-10-11,Low
2625,28.737238,77.068113,Rohini,2023-05-09,Medium
2626,28.602044,77.308945,Mayur Vihar,2023-05-30,Low
2627,28.654384,77.230215,Chandni Chowk,2023-01-10,Medium
2628,28.56773,77.243015,Lajpat Nagar,2023-06-06,Medium
2629,28.546794,77.236798,Greater Kailash,2023-07-23,Medium
2630,28.551058,77.252322,Nehru Place,2023-09-22,Medium
2631,28.643414,77.124413,Rajouri Garden,2023-08-08,Low
2632,28.61225,77.038481,Dwarka,2023-06-03,Medium
2633,28.642677,77.122894,Rajouri Garden,2023-09-12,Medium
2634,28.631732,77.218201,Connaught Place,2023-06-23,Low
2635,28.644043,77.125359,Rajouri Garden,2023-12-29,Low
2636,28.643565,77.123465,Rajouri Garden,2023-07-17,High
2637,28.633597,77.219353,Connaught Place,2023-08-14,Medium
2638,28.568296,77.24203,Lajpat Nagar,2023-02-11,Low
2639,28.537068,77.260325,Kalkaji,2023-01-11,Medium
2640,28.657237,77.229817,Chandni Chowk,2023-10-04,High
2641,28.6973,77.140802,Pitampura,2023-11-20,Low
2642,28.546774,77.234679,Greater Kailash,2023-03-04,Low
2643,28.549201,77.250413,Nehru Place,2023-04-02,Medium
2644,28.547925,77.198355,Hauz Khas,2023-01-18,Low
2645,28.613609,77.039279,Dwarka,2023-11-11,Medium
2646,28.548094,77.251756,Nehru Place,2023-06-29,High
2647,28.522346,77.204806,Saket,2023-04-25,High
2648,28.602996,77.308521,Mayur Vihar,2023-12-23,Low
2649,28.521618,77.207542,Saket,2023-12-23,High
2650,28.613359,77.040586,Dwarka,2023-08-24,Medium
2651,28.547505,77.198407,Hauz Khas,2023-06-20,Low
2652,28.614251,77.03984,Dwarka,2023-03-29,Low
2653,28.61281,77.040222,Dwarka,2023-07-29,Low
2654,28.520064,77.166684,Vasant Kunj,2023-04-02,High
2655,28.536578,77.259795,Kalkaji,2023-06-13,Low
2656,28.550729,77.252895,Nehru Place,2023-11-10,Low
2657,28.657366,77.230149,Chandni Chowk,2023-08-17,Low
2658,28.614177,77.040163,Dwarka,2023-11-17,Low
2659,28.537944,77.257253,Kalkaji,2023-11-06,Medium
2660,28.611554,77.038616,Dwarka,2023-09-29,Medium
2661,28.603419,77.30604,Mayur Vihar,2023-07-19,Medium
2662,28.654662,77.228939,Chandni Chowk,2023-11-14,Medium
2663,28.518733,77.166585,Vasant Kunj,2023-10-30,Low
2664,28.567513,77.241962,Lajpat Nagar,2023-09-14,Low
2665,28.519874,77.164383,Vasant Kunj,2023-03-24,High
2666,28.5477,77.234612,Greater Kailash,2023-10-27,Low
2667,28.643776,77.12456,Rajouri Garden,2023-03-04,High
2668,28.600527,77.309082,Mayur Vihar,2023-04-01,High
2669,28.523634,77.20609,Saket,2023-03-23,Medium
2670,28.524049,77.207504,Saket,2023-04-30,Medium
2671,28.549305,77.201578,Hauz Khas,2023-09-08,High
2672,28.653113,77.189086,Karol Bagh,2023-02-08,Low
2673,28.654516,77.229616,Chandni Chowk,2023-04-27,Medium
2674,28.549063,77.201631,Hauz Khas,2023-11-02,Medium
2675,28.547387,77.237271,Greater Kailash,2023-09-14,High
2676,28.521321,77.163037,Vasant Kunj,2023-02-07,Medium
2677,28.601124,77.308657,Mayur Vihar,2023-08-19,Low
2678,28.548052,77.201361,Hauz Khas,2023-05-16,Low
2679,28.603252,77.305971,Mayur Vihar,2023-08-01,Low
2680,28.551017,77.249381,Nehru Place,2023-01-26,Low
2681,28.698813,77.141935,Pitampura,2023-05-09,Low
2682,28.545415,77.236376,Greater Kailash,2023-02-13,High
2683,28.64558,77.12548,Rajouri Garden,2023-12-10,Medium
2684,28.656337,77.228373,Chandni Chowk,2023-04-26,Low
2685,28.698158,77.142841,Pitampura,2023-11-29,Medium
2686,28.522424,77.164209,Vasant Kunj,2023-04-26,Medium
2687,28.655273,77.231543,Chandni Chowk,2023-03-02,High
2688,28.545119,77.23617,Greater Kailash,2023-10-17,High
2689,28.56578,77.241986,Lajpat Nagar,2023-06-10,Low
2690,28.634041,77.21947,Connaught Place,2023-05-26,Medium
2691,28.546308,77.237883,Greater Kailash,2023-09-02,High
2692,28.633807,77.218308,Connaught Place,2023-08-10,Low
2693,28.603207,77.309734,Mayur Vihar,2023-09-20,Low
2694,28.736304,77.068803,Rohini,2023-08-09,Low
2695,28.518576,77.162827,Vasant Kunj,2023-07-28,Low
2696,28.652983,77.190114,Karol Bagh,2023-11-15,Low
2697,28.645539,77.122194,Rajouri Garden,2023-07-26,Medium
2698,28.738516,77.066687,Rohini,2023-02-23,Medium
2699,28.633245,77.218504,Connaught Place,2023-09-19,Low
2700,28.549462,77.200297,Hauz Khas,2023-12-11,Medium
2701,28.550048,77.198461,Hauz Khas,2023-11-17,Low
2702,28.63175,77.218983,Connaught Place,2023-01-25,Medium
2703,28.518899,77.163043,Vasant Kunj,2023-10-24,Low
2704,28.699659,77.140426,Pitampura,2023-03-23,Low
2705,28.612757,77.039502,Dwarka,2023-12-16,Medium
2706,28.643372,77.12558,Rajouri Garden,2023-08-26,Low
2707,28.601755,77.307636,Mayur Vihar,2023-07-18,Medium
2708,28.602431,77.30699,Mayur Vihar,2023-12-09,Low
2709,28.550845,77.249819,Nehru Place,2023-07-15,Low
2710,28.566612,77.243773,Lajpat Nagar,2023-03-06,Medium
2711,28.601642,77.307942,Mayur Vihar,2023-07-18,Medium
2712,28.521261,77.208002,Saket,2023-01-07,Medium
2713,28.548517,77.198715,Hauz Khas,2023-11-06,Low
2714,28.644426,77.123693,Rajouri Garden,2023-11-04,Low
2715,28.600222,77.307021,Mayur Vihar,2023-01-05,Low
2716,28.614131,77.039592,Dwarka,2023-05-21,Low
2717,28.548713,77.251553,Nehru Place,2023-01-16,High
2718,28.549106,77.250991,Nehru Place,2023-06-04,Low
2719,28.566845,77.244382,Lajpat Nagar,2023-07-14,Medium
2720,28.657343,77.229819,Chandni Chowk,2023-02-05,Low
2721,28.547892,77.237254,Greater Kailash,2023-06-08,Medium
2722,28.521899,77.206994,Saket,2023-11-01,Medium
2723,28.54642,77.234787,Greater Kailash,2023-02-19,Medium
2724,28.632484,77.220622,Connaught Place,2023-09-03,Low
2725,28.520593,77.165943,Vasant Kunj,2023-05-13,Medium
2726,28.523107,77.207259,Saket,2023-11-19,Low
2727,28.656691,77.228406,Chandni Chowk,2023-06-21,Low
2728,28.737982,77.068105,Rohini,2023-08-10,Medium
2729,28.651529,77.191391,Karol Bagh,2023-08-17,Low
2730,28.547505,77.236201,Greater Kailash,2023-12-12,Low
2731,28.645331,77.122584,Rajouri Garden,2023-10-28,Medium
2732,28.550141,77.25102,Nehru Place,2023-05-16,Medium
2733,28.522314,77.206461,Saket,2023-10-14,Low
2734,28.634377,77.218237,Connaught Place,2023-02-28,Low
2735,28.611881,77.039341,Dwarka,2023-05-19,Medium
2736,28.600929,77.308316,Mayur Vihar,2023-03-30,Low
2737,28.631525,77.219251,Connaught Place,2023-04-23,High
2738,28.548505,77.198638,Hauz Khas,2023-03-03,Low
2739,28.653198,77.189267,Karol Bagh,2023-03-25,Medium
2740,28.612728,77.037924,Dwarka,2023-05-19,Low
2741,28.655617,77.230715,Chandni Chowk,2023-12-14,Low
2742,28.631457,77.22144,Connaught Place,2023-05-11,Low
2743,28.566254,77.245604,Lajpat Nagar,2023-07-01,Low
2744,28.651422,77.189467,Karol Bagh,2023-02-11,High
2745,28.524185,77.206049,Saket,2023-02-15,Low
2746,28.545007,77.235759,Greater Kailash,2023-06-15,High
2747,28.549988,77.199593,Hauz Khas,2023-10-21,High
2748,28.644461,77.122203,Rajouri Garden,2023-08-31,High
2749,28.537897,77.258308,Kalkaji,2023-02-11,Low
2750,28.614584,77.040204,Dwarka,2023-11-18,Medium
2751,28.548364,77.249729,Nehru Place,2023-03-23,Medium
2752,28.53638,77.257682,Kalkaji,2023-12-24,Medium
2753,28.547449,77.250478,Nehru Place,2023-07-22,Medium
2754,28.547953,77.234541,Greater Kailash,2023-11-21,Medium
2755,28.658036,77.230748,Chandni Chowk,2023-07-15,Medium
2756,28.568921,77.24553,Lajpat Nagar,2023-04-10,High
2757,28.64331,77.124864,Rajouri Garden,2023-11-17,Low
2758,28.738488,77.067956,Rohini,2023-02-26,Low
2759,28.69847,77.143288,Pitampura,2023-03-26,Low
2760,28.547878,77.237518,Greater Kailash,2023-10-24,Medium
2761,28.642125,77.125129,Rajouri Garden,2023-09-01,High
